_H:	|epc_ctr	|Epoch	cpy_cnt_sum_Outp_se_0	sum_lst_cycles	|epoch	gn_pos		gn_neg		gn_A_R1		gn_B_R1		
_D:	1	0	0		100		17	20.4769		1.43433		9.2522		1.39142		
_D:	1	0	0		100		18	22.1616		1.19758		10.4693		1.14856		
_D:	1	0	0		100		19	23.9926		1.58742		11.1679		1.54172		
_D:	1	0	2		100		20	23.9233		1.27144		11.6412		1.15122		
_D:	1	0	1		100		21	9.40012		4.56134		5.70723		4.49558		
_D:	1	0	1		100		22	9.00453		6.46657		1.30538		1.27018		
_D:	1	0	0		100		23	1.91755		21.1725		1.36371		11.9106		
_D:	1	0	1		100		24	7.15666		8.57716		6.93493		8.43378		
_D:	1	0	0		100		25	2.02485		19.0773		1.90766		12.3001		
_D:	1	0	0		100		26	2.01152		23.6905		1.63192		11.6557		
_D:	1	0	0		100		27	2.95204		23.1721		2.4493		12.336		
_D:	1	0	0		100		28	2.70553		24.6002		2.38992		12.1712		
_D:	1	0	0		100		29	7.54028		24.9687		2.8464		10.3974		
_D:	1	0	0		100		30	1.91268		21.4307		1.64891		9.07669		
_D:	1	0	0		100		31	2.69874		20.7651		2.51042		10.0049		
_D:	1	0	0		100		32	3.45141		23.8618		3.00574		10.7452		
_D:	1	0	1		100		33	5.89737		20.9823		1.71098		8.00274		
_D:	1	0	0		100		34	5.54152		24.4249		1.44322		12.2053		
_D:	1	0	1		100		35	3.76082		19.5018		1.74987		5.63678		
_D:	1	0	1		100		36	5.22518		17.2125		3.93243		5.40163		
_D:	1	0	1		100		37	0.351349	10.5356		0.752963	3.18701		
_D:	1	0	1		100		38	-1.36135	16.1267		1.16629		1.98989		
_D:	1	0	1		100		39	2.27843		13.6786		2.18178		3.43401		
_D:	1	0	0		100		40	-3.65553	12.7989		0.661717	2.93654		
_D:	1	0	1		100		40	1.05852		12.3372		0.561366	2.36288		
_D:	1	0	1		100		1	9.41467		8.36127		7.7693		8.36127		
_D:	1	0	1		100		2	8.94542		7.90332		7.06766		7.9033		
_D:	1	0	1		100		3	10.5658		8.95782		7.72357		8.95782		
_D:	1	0	0		100		4	13.4468		3.6392		8.20218		3.63919		
_D:	1	0	0		100		5	17.2272		2.01894		9.87891		2.01893		
_D:	1	0	0		100		6	16.5288		2.02698		10.1235		2.02696		
_D:	1	0	1		100		7	10.979		9.2264		7.99713		9.2264		
_D:	1	0	0		100		8	18.2125		2.20033		10.7429		2.20033		
_D:	1	0	1		100		9	10.5849		7.97313		7.70588		7.97313		
_D:	1	0	0		100		10	21.6657		1.47577		11.4722		1.47577		
_D:	1	0	0		100		11	21.7167		1.30176		11.5572		1.30176		
_D:	1	0	0		100		12	20.8718		3.98563		11.7784		3.98563		
_D:	1	0	0		100		13	20.9918		1.03767		10.595		1.03766		
_D:	1	0	0		100		14	18.1499		0.408028	9.3006		0.408027	
_D:	1	0	0		100		15	20.5308		0.528664	8.79478		0.528647	
_D:	1	0	0		100		16	19.245		0.30635		10.71		0.306349	
_D:	1	0	0		100		17	20.8876		0.811759	10.7948		0.811756	
_D:	1	0	0		100		18	20.6444		1.08868		9.66911		1.08866		
_D:	1	0	0		100		19	20.8122		0.695793	9.43147		0.695792	
_D:	1	0	2		100		20	21.6639		1.28571		11.5459		1.2857		
_D:	1	0	1		100		21	9.27992		2.48552		7.22381		2.48552		
_D:	1	0	1		100		22	9.99113		5.86095		8.25928		5.86092		
_D:	1	0	1		100		23	7.59923		8.38679		5.75938		8.38678		
_D:	1	0	1		100		24	8.23411		7.75489		6.55807		7.75488		
_D:	1	0	1		100		25	6.15137		6.48681		4.48339		6.48681		
_D:	1	0	1		100		26	6.70778		4.92485		4.34485		4.92483		
_D:	1	0	1		100		27	6.71718		8.17099		4.11865		8.16952		
_D:	1	0	1		100		28	4.47067		6.14503		2.08701		6.14499		
_D:	1	0	1		100		29	3.29267		8.47562		1.59048		8.47548		
_D:	1	0	2		100		30	6.79958		1.52379		3.97295		0.0586083	
_D:	1	0	2		100		31	4.52101		1.63084		-0.302083	0.0657163	
_D:	1	0	1		100		32	4.41031		10.8743		0.451377	9.38216		
_D:	1	0	1		100		33	1.95697		5.98159		0.710812	4.91066		
_D:	1	0	1		100		34	0.513181	7.29804		-0.678575	5.8432		
_D:	1	0	1		100		35	-0.316956	11.3468		-2.44816	9.19541		
_D:	1	0	1		100		36	0.7529		12.523		-2.27183	10.3958		
_D:	1	0	1		100		37	-1.25515	12.7236		-2.93944	10.2536		
_D:	1	0	1		100		38	-0.257013	15.5654		-1.86069	13.7179		
_D:	1	0	1		100		39	-1.34294	11.2579		-2.85907	10.0995		
_D:	1	0	1		100		40	-0.145998	20.5018		-6.466		17.6672		
_D:	1	0	1		100		40	-2.71824	15.9595		-3.86157	14.0449		
_D:	1	0	0		100		1	25.8371		0.0462448	12.2248		0.00364152	
_D:	1	0	0		100		2	25.0644		0.0116469	12.3362		0.000632805	
_D:	1	0	0		100		3	24.4602		0.00674549	11.1774		0.000385182	
_D:	1	0	0		100		4	25.0372		0.0174084	12.6267		0.000504075	
_D:	1	0	0		100		5	24.7716		0.0172676	10.7731		0.000477564	
_D:	1	0	0		100		6	28.3733		0.0098205	12.8167		0.000674142	
_D:	1	0	0		100		7	25.9298		0.0144825	12.0709		0.000409205	
_D:	1	0	0		100		8	25.4997		0.0228457	11.0549		0.00120934	
_D:	1	0	0		100		9	25.5063		0.018854	12.3081		0.00127906	
_D:	1	0	0		100		10	27.3633		0.00376411	12.5106		0.000695515	
_D:	1	0	0		100		11	26.7406		0.0185574	12.4372		0.00155189	
_D:	1	0	0		100		12	26.4243		0.0355702	11.5292		0.00117242	
_D:	1	0	0		100		13	25.03		0.0675929	11.212		0.0220129	
_D:	1	0	0		100		14	26.8814		0.0325286	11.009		0.0270406	
_D:	1	0	0		100		15	27.829		0.0820678	12.1579		0.0629921	
_D:	1	0	0		100		16	25.0042		0.224571	10.7242		0.0468244	
_D:	1	0	0		100		17	25.4419		0.126111	10.7466		0.0544578	
_D:	1	0	0		100		18	25.5316		0.44966		12.1852		0.432022	
_D:	1	0	0		100		19	25.4139		0.265039	9.99197		0.0751712	
_D:	1	0	2		100		20	27.1484		0.556253	11.113		0.465831	
_D:	1	0	2		100		21	25.9413		0.48134		9.86521		0.428502	
_D:	1	0	2		100		22	21.9447		0.666409	7.96443		0.645693	
_D:	1	0	2		100		23	19.4433		1.58075		8.25016		1.25922		
_D:	1	0	2		100		24	21.0055		1.37828		9.9378		1.36726		
_D:	1	0	2		100		25	13.6293		0.536256	7.64873		0.491398	
_D:	1	0	2		100		26	12.8907		1.28899		7.93184		1.2579		
_D:	1	0	2		100		27	14.3573		0.532558	9.14765		0.459643	
_D:	1	0	2		100		28	12.428		0.790903	8.95485		0.562891	
_D:	1	0	1		100		29	12.3546		6.41859		7.18018		6.07314		
_D:	1	0	2		100		30	9.03235		1.06591		6.83302		0.808608	
_D:	1	0	2		100		31	11.8817		2.49691		8.17541		0.494363	
_D:	1	0	0		100		32	8.66273		13.2275		4.86179		9.10544		
_D:	1	0	1		100		33	5.71277		4.36846		3.46801		0.974045	
_D:	1	0	1		100		34	8.013		11.5447		4.21057		8.38946		
_D:	1	0	1		100		35	8.49633		4.11051		1.86866		0.588209	
_D:	1	0	0		100		36	6.95161		10.2626		3.38135		8.27294		
_D:	1	0	1		100		37	7.59774		5.00989		3.19492		0.817417	
_D:	1	0	2		100		38	8.01049		5.71978		5.81793		0.376098	
_D:	1	0	0		100		39	7.02797		11.5357		4.2314		5.91268		
_D:	1	0	1		100		40	8.46848		6.66028		5.31701		0.476015	
_D:	1	0	1		100		40	5.08539		6.82053		2.63969		4.0391		
_D:	1	0	1		100		1	6.86013		9.96956		1.31705e-08	0.00222424	
_D:	1	0	1		100		2	7.19949		9.10989		3.95947e-07	0.000624101	
_D:	1	0	1		100		3	6.4399		8.07622		5.54262e-05	0.00181872	
_D:	1	0	1		100		4	6.92091		7.97509		0.000125465	0.000877627	
_D:	1	0	1		100		5	6.78148		7.97416		0.000385459	0.000321171	
_D:	1	0	1		100		6	7.34474		5.42526		0.00167528	0.00257926	
_D:	1	0	1		100		7	7.19305		6.20898		0.00337267	0.0028203	
_D:	1	0	1		100		8	8.42053		3.5219		0.0012889	0.0202344	
_D:	1	0	1		100		9	11.9327		3.02442		3.02091		0.00370711	
_D:	1	0	0		100		10	12.3407		5.62858		3.06206		0.00695976	
_D:	1	0	1		100		11	12.3656		1.90353		2.49331		0.0047314	
_D:	1	0	1		100		12	16.053		2.42042		3.94389		0.0094079	
_D:	1	0	1		100		13	15.2159		-1.75162	3.28418		0.0356939	
_D:	1	0	1		100		14	14.4422		-0.411347	2.40722		0.0101374	
_D:	1	0	0		100		15	15.1723		0.714429	4.40852		0.0191749	
_D:	1	0	1		100		16	14.1733		-3.0639		1.87248		0.082808	
_D:	1	0	0		100		17	16.5277		-2.27491	4.273		0.296993	
_D:	1	0	0		100		18	13.6213		-4.97197	0.68048		0.308414	
_D:	1	0	1		100		19	15.3184		-5.58497	1.86625		0.141913	
_D:	1	0	1		100		20	11.984		-1.215		0.559953	0.140871	
_D:	1	0	1		100		21	13.4821		-3.89531	0.843538	0.70835		
_D:	1	0	1		100		22	8.17695		-1.38962	1.17805		1.35692		
_D:	1	0	1		100		23	10.2156		-1.57717	4.61813		0.681756	
_D:	1	0	1		100		24	8.21385		3.33644		3.25099		1.33369		
_D:	1	0	1		100		25	8.03556		2.18255		5.44946		0.876513	
_D:	1	0	1		100		26	4.93394		-0.868361	3.5517		2.01435		
_D:	1	0	1		100		27	6.87354		1.5953		3.38999		1.21939		
_D:	1	0	1		100		28	9.03892		0.947933	2.59745		1.61157		
_D:	1	0	0		100		29	6.74953		11.7524		6.56982		12.4039		
_D:	1	0	0		100		30	6.0573		14.2992		5.74392		11.2686		
_D:	1	0	0		100		31	3.82135		8.87895		3.39322		9.95441		
_D:	1	0	0		100		32	2.98279		13.8551		2.97121		10.9352		
_D:	1	0	0		100		33	2.31277		14.0885		1.94885		13.8157		
_D:	1	0	0		100		34	1.24686		13.8681		0.692728	14.3412		
_D:	1	0	0		100		35	2.54657		13.9342		2.47491		11.9448		
_D:	1	0	0		100		36	1.98326		12.5851		1.63714		12.4753		
_D:	1	0	0		100		37	3.75534		12.5733		3.35376		12.0039		
_D:	1	0	0		100		38	3.72888		18.0318		3.09818		12.3214		
_D:	1	0	0		100		39	6.89219		12.6566		6.74236		9.42856		
_D:	1	0	0		100		40	4.76667		14.0432		4.61303		13.6264		
_D:	1	0	0		100		40	3.95497		14.5602		4.23675		13.0024		
_D:	1	0	1		100		1	7.63		7.86899		0.00505877	0.134703	
_D:	1	0	2		100		2	0.307951	24.8037		0.0047893	11.4131		
_D:	1	0	1		100		3	7.32673		6.25943		0.0193022	0.155995	
_D:	1	0	1		100		4	7.61516		6.14672		0.0684525	0.0602123	
_D:	1	0	1		100		5	6.50117		5.83869		0.0123768	0.121103	
_D:	1	0	1		100		6	7.51175		5.3761		0.0210067	0.0363284	
_D:	1	0	1		100		7	7.4174		4.47578		0.085404	0.126163	
_D:	1	0	1		100		8	7.3884		5.56008		0.0145543	0.274353	
_D:	1	0	1		100		9	8.19824		4.42682		0.00631864	0.180003	
_D:	1	0	1		100		10	7.54823		4.38506		0.00983586	0.221473	
_D:	1	0	1		100		11	6.73342		16.3056		0.0396925	6.87535		
_D:	1	0	2		100		12	2.30247		19.2112		0.117651	11.4682		
_D:	1	0	2		100		13	2.14387		22.8727		0.340087	11.863		
_D:	1	0	2		100		14	1.02023		21.1953		0.0983813	12.0294		
_D:	1	0	2		100		15	1.65777		17.9092		0.31336		10.0088		
_D:	1	0	1		100		16	10.3728		9.43668		9.2926		8.01702		
_D:	1	0	1		100		17	10.0913		6.48559		9.34304		5.10851		
_D:	1	0	0		100		18	22.3544		2.25336		13.8069		0.808529	
_D:	1	0	1		100		19	9.28344		4.38717		8.90842		3.24246		
_D:	1	0	2		100		20	24.6415		0.597905	16.2005		0.167826	
_D:	1	0	1		100		21	13.0797		4.05801		10.0872		3.39393		
_D:	1	0	2		100		22	25.4822		2.78104		17.7626		0.40295		
_D:	1	0	0		100		23	5.81211		7.44112		5.09499		5.97491		
_D:	1	0	1		100		24	11.2431		7.0487		10.9061		6.15919		
_D:	1	0	0		100		25	5.92224		9.54049		5.11976		6.37105		
_D:	1	0	0		100		26	0.869926	16.6045		0.48418		7.69246		
_D:	1	0	0		100		27	1.96215		25.1598		0.692955	9.73667		
_D:	1	0	0		100		28	2.96114		25.5587		1.07767		12.6657		
_D:	1	0	1		100		29	6.26361		8.59445		0.879264	0.218959	
_D:	1	0	0		100		30	2.21334		23.5211		1.27413		10.8982		
_D:	1	0	0		100		31	2.77574		24.368		1.49559		10.1159		
_D:	1	0	1		100		32	6.42941		10.2951		1.35765		0.176816	
_D:	1	0	1		100		33	5.43128		9.6156		1.37295		0.200183	
_D:	1	0	0		100		34	1.74611		28.4077		1.57065		12.1115		
_D:	1	0	0		100		35	2.74769		23.6471		1.99552		10.0874		
_D:	1	0	1		100		36	4.64056		9.49539		1.67689		0.0654158	
_D:	1	0	1		100		37	5.77526		12.8548		2.19395		0.378586	
_D:	1	0	0		100		38	4.1046		17.6506		0.799035	7.7977		
_D:	1	0	1		100		39	8.23313		10.2208		7.54758		10.1697		
_D:	1	0	1		100		40	3.69447		10.4042		1.48499		0.012206	
_D:	1	0	0		100		40	7.22201		19.1522		2.21296		6.87628		
_D:	1	0	2		100		1	1.28891		23.0514		1.28316		11.5956		
_D:	1	0	2		100		2	2.19031		18.0624		2.18706		9.3037		
_D:	1	0	1		100		3	8.62109		8.82039		8.61382		7.54571		
_D:	1	0	2		100		4	1.34749		21.6504		1.34086		11.9803		
_D:	1	0	2		100		5	1.83931		14.0448		1.83616		8.43366		
_D:	1	0	2		100		6	1.3875		19.4919		1.36847		12.957		
_D:	1	0	2		100		7	4.04703		13.0252		4.01827		9.16556		
_D:	1	0	1		100		8	4.24025		11.9478		4.18694		8.62201		
_D:	1	0	0		100		9	13.4702		2.76265		8.46789		2.65907		
_D:	1	0	1		100		10	8.06691		6.69458		7.83641		6.58287		
_D:	1	0	1		100		11	8.99402		7.62601		8.88051		7.39428		
_D:	1	0	1		100		12	8.80893		7.572		8.64832		7.35992		
_D:	1	0	1		100		13	6.25806		7.83222		6.03482		8.25035		
_D:	1	0	2		100		14	5.5961		11.6623		5.49069		10.3544		
_D:	1	0	0		100		15	14.5681		3.94499		6.35517		3.66452		
_D:	1	0	0		100		16	18.0327		3.79469		6.64262		3.7215		
_D:	1	0	1		100		17	14.2455		8.50984		4.53783		7.73337		
_D:	1	0	1		100		18	15.8393		3.83874		6.23976		1.63824		
_D:	1	0	0		100		19	19.4253		1.82641		11.2245		3.48354		
_D:	1	0	0		100		20	8.09497		12.5519		8.07853		8.39892		
_D:	1	0	1		100		21	12.792		5.48427		12.7913		5.80861		
_D:	1	0	0		100		22	7.37989		13.4725		7.37554		7.7428		
_D:	1	0	0		100		23	7.22512		17.7741		7.17415		11.6724		
_D:	1	0	0		100		24	0.0413917	20.5819		8.49334e-05	16.5595		
_D:	1	0	0		100		25	0.0635977	20.8586		0.00044121	14.8317		
_D:	1	0	0		100		26	0.0991262	27.2081		0.00018295	18.4418		
_D:	1	0	0		100		27	0.0469875	30.1887		0.00159156	18.4686		
_D:	1	0	0		100		28	0.270132	28.8283		0.0018608	18.251		
_D:	1	0	0		100		29	0.155248	31.5183		0.000760758	19.0642		
_D:	1	0	0		100		30	0.149023	30.8987		0.00576651	17.6779		
_D:	1	0	0		100		31	-0.108555	27.6603		0.0375818	16.846		
_D:	1	0	0		100		32	0.322768	32.6603		0.0138231	17.539		
_D:	1	0	0		100		33	-0.477238	34.4287		0.00759925	18.5284		
_D:	1	0	0		100		34	2.47626		15.8662		0.0189554	6.50073		
_D:	1	0	0		100		35	5.15521		17.3571		0.0141052	8.95846		
_D:	1	0	0		100		36	0.509617	35.2429		0.101367	17.1401		
_D:	1	0	0		100		37	0.200714	35.9182		0.266846	17.4789		
_D:	1	0	0		100		38	0.243987	28.3766		0.0405736	17.5518		
_D:	1	0	0		100		39	0.269565	31.4225		0.133324	15.9154		
_D:	1	0	0		100		40	0.284575	37.7586		0.205826	18.7336		
_D:	1	0	1		100		40	6.23011		9.84298		5.93225		9.82478		
_D:	1	0	1		100		1	9.10298		11.9027		7.59937		9.74682		
_D:	1	0	0		100		2	13.6049		5.74918		5.6773		0.670917	
_D:	1	0	1		100		3	8.87879		12.7801		6.89993		10.6288		
_D:	1	0	1		100		4	13.4716		6.64104		6.06313		0.533677	
_D:	1	0	0		100		5	16.0611		5.64674		7.09798		0.929596	
_D:	1	0	1		100		6	10.8437		13.5845		8.70035		11.0161		
_D:	1	0	0		100		7	22.721		4.72137		11.8484		1.46433		
_D:	1	0	0		100		8	20.98		3.81039		9.65077		0.911938	
_D:	1	0	1		100		9	7.97224		9.2445		0.264071	1.06467		
_D:	1	0	0		100		10	21.9241		4.18274		10.6235		0.771131	
_D:	1	0	0		100		11	24.4064		5.25582		10.9921		1.64516		
_D:	1	0	0		100		12	25.468		4.95816		12.3245		1.18789		
_D:	1	0	1		100		13	8.96169		5.95851		0.181974	0.260375	
_D:	1	0	0		100		14	25.615		4.72494		10.3651		1.01625		
_D:	1	0	1		100		15	8.95409		6.71529		0.0651936	0.791196	
_D:	1	0	1		100		16	6.64924		5.47999		0.0814799	0.561216	
_D:	1	0	0		100		17	19.672		4.75987		9.93319		0.841329	
_D:	1	0	0		100		18	23.2899		4.07054		10.4379		0.322986	
_D:	1	0	0		100		19	24.4671		4.50119		11.1357		0.664476	
_D:	1	0	0		100		20	2.6772		14.8081		0.091832	9.42498		
_D:	1	0	1		100		21	9.54871		4.01206		0.0076188	1.31776		
_D:	1	0	0		100		22	2.20842		17.7264		0.0323768	10.9567		
_D:	1	0	0		100		23	2.56476		22.7068		0.0974941	12.4609		
_D:	1	0	0		100		24	2.45551		19.1896		0.0514277	8.3388		
_D:	1	0	0		100		25	2.35097		25.2013		0.217569	12.672		
_D:	1	0	1		100		26	5.73503		13.8221		4.25512		10.5509		
_D:	1	0	0		100		27	3.52228		24.2406		0.475045	11.3755		
_D:	1	0	0		100		28	3.34137		25.6419		0.378279	15.9745		
_D:	1	0	0		100		29	2.79561		26.1773		1.07671		12.364		
_D:	1	0	0		100		30	4.07537		25.3366		2.52764		12.8147		
_D:	1	0	0		100		31	4.09586		19.1039		2.08186		9.39007		
_D:	1	0	0		100		32	4.52791		26.24		1.80919		12.623		
_D:	1	0	0		100		33	8.10494		22.7839		5.42969		10.8306		
_D:	1	0	0		100		34	7.95587		13.7133		6.09143		7.18407		
_D:	1	0	1		100		35	-0.291931	13.5102		-1.63174	10.2532		
_D:	1	0	0		100		36	8.20678		13.7338		4.52587		7.57297		
_D:	1	0	0		100		37	4.73153		11.2666		3.41987		5.03531		
_D:	1	0	0		100		38	6.16613		26.6117		2.8104		13.1599		
_D:	1	0	0		100		39	5.17349		21.936		3.05523		10.0618		
_D:	1	0	0		100		40	2.51691		24.385		3.42945		4.03376		
_D:	1	0	1		100		40	-0.306913	16.6222		0.908103	5.65039		
_D:	1	0	1		100		1	7.09047		6.6721		7.00135		6.67204		
_D:	1	0	1		100		2	7.81047		7.52405		7.52525		7.52391		
_D:	1	0	1		100		3	7.99241		6.95288		7.43849		6.95102		
_D:	1	0	1		100		4	8.33704		7.54099		8.20401		7.54085		
_D:	1	0	1		100		5	8.96009		7.10717		8.40134		7.10401		
_D:	1	0	1		100		6	9.72319		6.79248		8.86463		6.7917		
_D:	1	0	0		100		7	21.8275		3.40907		13.2433		3.40738		
_D:	1	0	0		100		8	20.391		2.99582		14.5464		2.99324		
_D:	1	0	0		100		9	21.2241		3.21891		13.3577		3.2161		
_D:	1	0	0		100		10	21.4909		3.24562		13.9979		3.19657		
_D:	1	0	0		100		11	19.449		2.54834		12.0667		2.51083		
_D:	1	0	0		100		12	20.2122		3.18998		12.9469		3.12535		
_D:	1	0	0		100		13	26.1764		3.34475		16.0935		3.12127		
_D:	1	0	0		100		14	26.4132		3.00869		15.3867		2.50021		
_D:	1	0	0		100		15	12.9908		8.10725		8.19157		1.95657		
_D:	1	0	1		100		16	10.8219		11.6055		2.9352		1.39183		
_D:	1	0	0		100		17	22.3094		2.12111		12.6909		2.07533		
_D:	1	0	0		100		18	19.0519		4.06884		12.7381		4.00827		
_D:	1	0	0		100		19	25.8458		1.6077		15.489		1.45399		
_D:	1	0	1		100		20	13.8198		1.81346		11.9384		1.72085		
_D:	1	0	2		100		21	16.295		1.08789		13.3296		0.760279	
_D:	1	0	2		100		22	17.7369		2.85283		10.9025		2.64335		
_D:	1	0	2		100		23	8.66368		5.29736		4.17743		5.17179		
_D:	1	0	2		100		24	5.5365		5.50053		3.16805		5.48671		
_D:	1	0	0		100		25	3.16134		16.8393		0.81791		6.48528		
_D:	1	0	1		100		26	17.1082		13.287		3.81139		13.1979		
_D:	1	0	1		100		27	5.49126		19.5753		0.578735	9.23175		
_D:	1	0	1		100		28	4.68453		16.496		0.436822	5.9573		
_D:	1	0	0		100		29	3.64034		18.209		0.585501	7.24149		
_D:	1	0	2		100		30	9.67491		0.242665	8.58106		0.00805615	
_D:	1	0	1		100		31	5.77033		14.2403		0.525909	7.52524		
_D:	1	0	1		100		32	8.5594		19.697		6.59853		9.48118		
_D:	1	0	1		100		33	2.70516		13.3328		0.22373		4.43637		
_D:	1	0	0		100		34	3.18246		12.684		0.28421		3.42462		
_D:	1	0	1		100		35	1.46718		10.8147		0.232719	0.33785		
_D:	1	0	0		100		36	3.53209		15.8912		1.50118		4.75473		
_D:	1	0	0		100		37	0.819335	13.4777		0.155674	3.83932		
_D:	1	0	2		100		38	4.40956		7.75985		3.96967		6.72316		
_D:	1	0	1		100		39	1.72696		12.164		0.29611		1.04891		
_D:	1	0	0		100		40	0.495289	11.4168		-0.0260591	2.38759		
_D:	1	0	1		100		40	1.49008		5.0384		-0.104272	5.00486		
_D:	1	0	2		100		1	1.02208		26.6968		0.0379799	12.3865		
_D:	1	0	1		100		2	8.29554		8.32701		0.0273232	0.979204	
_D:	1	0	2		100		3	0.553923	23.4985		0.106631	11.4234		
_D:	1	0	0		100		4	24.017		2.75294		10.0939		1.90133		
_D:	1	0	0		100		5	24.1813		2.01727		11.5804		1.17904		
_D:	1	0	0		100		6	13.4378		5.49415		5.46351		1.03083		
_D:	1	0	0		100		7	23.1974		2.76657		9.21955		1.9177		
_D:	1	0	1		100		8	9.48475		5.50618		0.0234583	0.994575	
_D:	1	0	0		100		9	13.5318		5.2549		8.76432		4.72743		
_D:	1	0	1		100		10	10.1745		4.53975		0.0536328	0.958693	
_D:	1	0	0		100		11	22.336		2.78203		8.65014		1.70444		
_D:	1	0	0		100		12	25.113		2.04869		10.6247		1.33469		
_D:	1	0	0		100		13	26.0895		1.34401		11.2145		1.33073		
_D:	1	0	0		100		14	26.2779		1.76173		11.0616		1.24503		
_D:	1	0	0		100		15	29.1146		1.86331		11.4799		2.07262		
_D:	1	0	0		100		16	30.3111		1.03894		13.1656		1.04011		
_D:	1	0	0		100		17	28.4317		2.0371		10.5079		1.81804		
_D:	1	0	1		100		18	11.0597		5.17113		0.0704361	0.753398	
_D:	1	0	0		100		19	14.7803		5.44382		8.7761		5.76981		
_D:	1	0	2		100		20	18.3151		3.57403		5.83119		0.869568	
_D:	1	0	2		100		21	16.9275		9.05651		5.59711		1.50044		
_D:	1	0	1		100		22	4.19709		5.25033		0.131075	0.29578		
_D:	1	0	2		100		23	7.6386		4.53827		5.05918		0.0338711	
_D:	1	0	1		100		24	8.18186		12.7433		3.03212		6.13944		
_D:	1	0	1		100		25	10.1786		10.4317		3.61681		7.16598		
_D:	1	0	1		100		26	4.60305		8.93069		4.25221		6.97935		
_D:	1	0	1		100		27	4.99159		9.02504		3.6442		6.19054		
_D:	1	0	1		100		28	3.59915		9.2951		2.28824		6.52672		
_D:	1	0	1		100		29	1.93521		13.0206		1.21188		8.98052		
_D:	1	0	1		100		30	1.17069		4.19226		2.72598		0.0044329	
_D:	1	0	1		100		31	-1.66735	5.18286		-2.68864	0.00291838	
_D:	1	0	1		100		32	1.69762		11.3926		1.40689		10.099		
_D:	1	0	1		100		33	6.99954		12.6524		-1.30061	10.8317		
_D:	1	0	0		100		34	3.94107		11.207		-2.90734	6.77537		
_D:	1	0	1		100		35	0.449311	5.83398		0.177222	3.12475		
_D:	1	0	2		100		36	-1.15632	7.13907		-2.94673	4.56423		
_D:	1	0	1		100		37	-3.56426	4.61041		-5.96193	5.27714		
_D:	1	0	2		100		38	-5.53905	3.92767		-4.00167	2.89066		
_D:	1	0	2		100		39	-9.59248	5.77117		-8.84599	5.35418		
_D:	1	0	2		100		40	-7.53587	4.44721		-6.12373	2.67259		
_D:	1	0	1		100		40	-7.71864	4.24513		-7.55384	5.30673		
_D:	1	0	0		100		1	14.3219		6.20517		4.6021		0.909077	
_D:	1	0	0		100		2	29.7221		1.71479		12.4165		1.11527		
_D:	1	0	0		100		3	28.962		2.52446		11.8708		1.40211		
_D:	1	0	0		100		4	29.8732		1.50601		11.3946		0.62093		
_D:	1	0	0		100		5	31.1817		2.74447		11.6775		1.73901		
_D:	1	0	0		100		6	32.7529		3.45416		12.8947		2.44925		
_D:	1	0	1		100		7	10.4422		5.24559		0.0275366	0.750944	
_D:	1	0	0		100		8	27.0207		3.11335		9.68329		1.59873		
_D:	1	0	0		100		9	27.7913		2.93983		11.2996		1.99056		
_D:	1	0	0		100		10	26.028		2.36066		9.59091		1.71118		
_D:	1	0	2		100		11	1.74131		22.2926		0.0218599	14.6645		
_D:	1	0	0		100		12	19.3831		6.02279		9.1221		5.07351		
_D:	1	0	0		100		13	27.6984		1.66983		9.60166		1.06928		
_D:	1	0	1		100		14	6.42785		10.9061		5.38228		10.2238		
_D:	1	0	0		100		15	26.0578		2.64273		8.82474		2.14617		
_D:	1	0	0		100		16	24.6739		3.60313		9.29339		1.97037		
_D:	1	0	0		100		17	21.9943		2.78684		6.41841		0.908285	
_D:	1	0	1		100		18	9.56012		5.71344		0.00486478	2.00633		
_D:	1	0	0		100		19	23.9554		3.94881		8.20331		2.31874		
_D:	1	0	2		100		20	19.9343		3.10809		6.6097		1.45314		
_D:	1	0	1		100		21	8.41405		6.54074		0.00122082	1.93791		
_D:	1	0	0		100		22	1.00456		18.9312		0.00387381	14.8925		
_D:	1	0	0		100		23	0.599478	25.5978		0.0792404	15.5487		
_D:	1	0	1		100		24	5.88829		10.2552		0.0242949	1.87732		
_D:	1	0	0		100		25	0.87724		21.6525		0.0551697	11.9813		
_D:	1	0	0		100		26	0.824306	25.6279		0.0233073	13.3203		
_D:	1	0	0		100		27	0.97306		26.3285		0.182577	14.7992		
_D:	1	0	0		100		28	2.02038		25.0652		0.0522444	12.9667		
_D:	1	0	0		100		29	1.34434		28.2624		0.229576	14.1422		
_D:	1	0	0		100		30	6.67059		14.0099		0.0892553	6.61905		
_D:	1	0	0		100		31	1.61719		28.9561		0.234851	16.7355		
_D:	1	0	0		100		32	2.6049		29.0618		0.26581		15.5334		
_D:	1	0	0		100		33	3.85059		30.7121		1.12679		17.7127		
_D:	1	0	0		100		34	2.0362		32.3313		0.101391	19.3767		
_D:	1	0	0		100		35	2.64949		30.3711		0.586266	16.7131		
_D:	1	0	0		100		36	3.1037		26.1223		0.693864	12.066		
_D:	1	0	0		100		37	3.72168		18.0935		2.58822		11.8762		
_D:	1	0	0		100		38	5.29816		17.2958		1.4653		9.4886		
_D:	1	0	1		100		39	1.45598		14.2456		1.76773		2.87832		
_D:	1	0	0		100		40	3.20339		30.2401		0.728636	17.5816		
_D:	1	0	0		100		40	2.77384		26.4555		1.28692		16.9177		
